lon,lat
12.7096717907,41.6478247621
12.589560926,41.7276328383
12.5069964797,41.7923218957
12.71914751,42.0606048562
12.04902867,41.9667543364
12.3944377707,42.2125363121
12.2258577629,41.9860524829
12.4598033601,41.7741887346
12.3842014957,42.1517990769
12.1777986455,41.8935800634
12.2505783521,41.8822523086
12.7876220739,41.8890869496
12.6485843213,41.8443957916
12.361011967,42.144336884
12.1276836466,42.0634205938
12.3992135723,41.8311997099
12.3584174244,42.1076406297
12.8835662483,42.0689908167
12.4286534884,41.7236013873
12.4199972339,41.9601789323
12.3288585151,41.8394653836
12.1264485572,42.1578941455
12.836018061,41.9892287615
12.5052528047,42.2101426877
12.2323572976,41.8411764086
12.3613332631,41.8062646033
12.124013331,41.944034509
12.5613199723,41.7031253196
12.2413286987,42.0372950224
12.2374783648,42.031754195
12.2436905869,42.0357275353
12.623651103,42.1456613493
12.635687866,42.1390397336
12.6316403715,42.1446855917
12.7591178616,41.8625827687
12.7611512399,41.8522163833
12.7517802619,41.8465997767
12.7401750872,41.8585219928
12.7636225023,41.8781314146
12.753979467,41.8699137786
12.7601483065,41.8604989047
12.1631322955,42.0367090502
12.1830025876,42.0321230596
12.1698396358,42.0424333333
12.3913905734,42.0036686102
12.0668067737,42.0811271177
12.0256104933,42.0640274866
12.0486670555,42.0750145104
12.056340813,42.072507041
11.9957536463,42.0557092597
12.2831240042,41.7849253908
12.4023828757,41.9994547996
12.0619780364,42.157403999
12.0561545069,42.1349076578
12.0673983002,42.1541394169
12.0831404139,42.1545823971
12.0713363617,42.1538595174
12.0534986945,42.1473270838
12.1968994496,42.1723366027
12.197694241,42.1709190096
12.5737556515,41.9642348632
12.5750253723,41.9833060211
12.4780623472,42.1683318676
12.4725936041,42.178098001
12.4696314723,41.7615278528
12.5533536168,41.8093859866
12.4214637338,42.113190073
12.2994616872,41.8551367775
12.3159887387,41.8517761455
12.9945912113,41.7780533938
12.6407807587,41.9725122071
12.6355108707,41.9851451254
12.7799612063,42.0668269671
12.5450182383,41.8213804587
12.1092682428,41.9477888232
12.1169337427,41.9428405049
12.555973346,42.2201391206
12.799119599,41.9282992868
12.7925589529,41.9504970138
12.8058129276,41.9262591313
12.7775209653,41.9285722172
12.7850924009,41.9312787454
12.7698954746,41.9306017717
12.7840739479,41.924023594
12.3051675479,41.8926938219
12.3146036715,41.896402694
