lon,lat
19.1703381255,47.7638081811
19.1549328291,47.5950927197
19.2855346036,47.5691063708
19.1607783606,47.6742058102
18.9147426052,47.5139715159
18.9949580316,47.5921488643
19.2563212537,47.6477016885
19.111510853,47.3568591853
19.2910643153,47.6372247244
18.8976901501,47.3157300496
19.0528540951,47.7661678818
19.3916150123,47.4400024357
18.9252242266,47.4153908678
19.1558220874,47.3952027818
18.9001728213,47.6586614338
19.0283390595,47.6112287552
19.202940862,47.5477989899
19.2147831581,47.363400955
19.0853072792,47.6696560222
19.0725000132,47.453316972
18.9834004145,47.4273059409
18.9476076916,47.4419959865
19.200612118,47.4930467286
19.0267789651,47.8112181309
19.2255973604,47.4235529588
18.9300595103,47.6837271308
19.0825456937,47.7940094893
19.2468562847,47.3043633909
19.252346577,47.3116967642
19.1762366474,47.492109083
19.1699078681,47.4952296312
19.1185887733,47.6250832409
19.116973263,47.6378458989
19.3032571104,47.5108298608
19.311956238,47.5122303047
19.3236066036,47.5040984458
18.8556319194,47.3822876747
18.8525134662,47.378056452
19.0706054966,47.2391788698
19.4352960671,47.5303952259
19.4213818018,47.5282493632
19.315364542,47.4215452868
19.2657352828,47.5326403527
19.2176651399,47.5004932332
19.105261113,47.3345134723
19.3488943748,47.5404808165
18.9794110177,47.7330166771
18.9808460186,47.7367248663
18.8967449392,47.3438677439
18.7963394505,47.5632920977
18.7927389018,47.3969365157
19.2088945768,47.5000543772
19.2396216423,47.5225549634
19.2569422697,47.2409861091
19.263380343,47.2524864913
19.1869995806,47.7573172602
19.1864786012,47.7468043696
19.0932513935,47.8201602926
18.9493683419,47.5983535475
18.941923629,47.6026283754
18.9881885575,47.657341278
18.9928896235,47.2813553411
19.4005143053,47.6204820559
19.0559113033,47.3368848298
18.833208061,47.3915086619
19.1437972284,47.6004818667
18.7957859111,47.6526477761
18.8077929839,47.6398865846
19.1515004018,47.7791259516
19.1696674372,47.7731217761
19.0247082041,47.6822769821
19.1812975862,47.6060373919
19.1685453881,47.6032631457
19.0973498051,47.2307395931
19.3845371274,47.3662445397
19.3656111465,47.3802468189
18.9787339729,47.5599825281
