lon,lat
19.0730164631,47.4525870676
18.9523700416,47.4405997788
18.908036035,47.5154530588
19.2879117679,47.5712333967
18.8887512343,47.3085647124
18.9450146763,47.6756379545
19.3986825827,47.4376177023
19.0879432547,47.7900589599
18.9032835749,47.6589055134
19.0554816841,47.7640482173
19.1022951795,47.2381230132
18.9180771475,47.4182302292
19.2940003337,47.6320089026
19.1565947999,47.5949297864
19.2230508258,47.3676059492
19.0839929386,47.6698963221
18.9804887596,47.4221246134
19.1658469146,47.7648760823
18.8933214648,47.5273662861
19.2236249175,47.4207758121
18.9417997159,47.3440742538
19.0285833668,47.6112665398
19.1585129131,47.3997519317
19.1986954358,47.4967034203
18.9938827966,47.5942384354
19.1119670702,47.3582951347
19.0308044177,47.8045527872
19.2134644601,47.5459084011
18.8060002751,47.636470931
18.8106259212,47.6331381449
19.0728483704,47.6377177238
19.0710516402,47.6349616983
19.4222730257,47.4192922861
19.4153130404,47.411473061
19.1166266792,47.6250088982
19.1183384751,47.6289998085
19.1945202511,47.7706470126
19.1789785462,47.7743911532
19.0266367208,47.689950714
18.9839345512,47.5532036584
18.9866359716,47.5538348383
19.0991100263,47.7242385443
19.1696641111,47.6040808444
19.1676635279,47.6072176707
19.2452467859,47.3153388008
19.2411799822,47.3196522556
18.7947745731,47.5668374445
18.7916167433,47.6378826229
18.7853619056,47.6234404553
18.7213436188,47.5699011695
18.9745881696,47.6104811492
19.2526960011,47.5884719083
19.2468927106,47.5940102345
19.2403494002,47.5282886358
19.2294220332,47.2480072831
19.2161172969,47.2503610698
19.0787054328,47.3174960594
19.0908062352,47.3171500451
18.9874724326,47.282812618
19.1013559425,47.3322087717
19.1643085554,47.7394426449
19.1591659664,47.7318708389
19.1909178955,47.7489670634
19.1831665524,47.7542185181
18.9763022297,47.335461213
18.972637912,47.3295932125
18.9901140964,47.6557629586
19.1914995004,47.3677502443
19.4281101556,47.5237773613
19.4181907126,47.5333920408
19.2245216394,47.5042680958
19.2969704081,47.7101965851
19.3104432893,47.4302257314
19.0475137055,47.6430888688
19.0505306425,47.6425392994
19.269025859,47.2539540487
19.2731146444,47.2514710357
18.7993403291,47.3855679933
19.2086605113,47.4970074546
18.8349845076,47.3938448309
19.0642314423,47.342502613
18.8890672554,47.453805807
18.9309468224,47.4497333479
19.2993684133,47.5048436857
19.069758099,47.2969940215
19.0692381723,47.6367709962
18.9516493125,47.599438327
18.9430881714,47.601450775
19.3817319009,47.3751758991
19.3678814182,47.3785151902
19.1137936895,47.8102042342
19.1099531214,47.8000543331
18.8268346172,47.4514005173
19.2050946522,47.2515852853
19.1972746052,47.2593924607
19.244303193,47.4943752316
18.8969404273,47.3496910648
19.1035413632,47.6991172118
19.1020063524,47.7099975772
