lon,lat
-3.8014196922,40.3950465948
-3.75309917194,40.6520357728
-3.44399706828,40.5600855906
-3.44925265086,40.6075655226
-3.45550211589,40.5587380425
-3.42800044085,40.6360932528
-3.43077124999,40.5820085472
-3.44186360625,40.5995306853
-3.46894383747,40.5709088662
-3.46927024013,40.6071141562
-3.40299173675,40.6752592178
-3.43322989461,40.6163760339
-3.43408044131,40.6203720245
-3.42532228941,40.6547637241
-3.40048948501,40.6529934908
-3.6581153091,40.0061964348
-3.5489850354,40.2795807424
-3.11922149008,40.2729383284
-3.61414647699,40.9911798073
-4.31802583715,40.3041527799
-4.32420124623,40.2930076884
-4.25317884939,40.311241875
-4.34936728936,40.3053641846
-4.23566408406,40.347008974
-4.24078806264,40.3314264635
-4.32763941904,40.3086329515
-4.23960583406,40.365167135
-4.32012667417,40.2775574334
-4.33207878075,40.3162454962
-4.28129105122,40.3419445144
-4.30877882211,40.2868984847
-4.31052712065,40.3551925052
-4.27280311799,40.3132830402
-4.32547470906,40.3112659777
-4.28986570149,40.3084482676
-4.3150361116,40.3101583592
-4.29700073514,40.3439093382
-4.30918068916,40.3108736541
-4.26355248184,40.3142322682
-3.57586716225,40.8576679631
-3.60735138148,40.8562397018
-3.6052068439,40.8687871187
-3.55375452215,40.8530400199
-3.25780531178,40.327060995
-3.30294895015,40.494184803
-3.29227357004,40.4936844635
-3.30589244047,40.4983671393
-3.27458694909,40.4961288494
-3.77738596721,40.1761772464
-3.51846662159,40.2651013114
-3.51012685591,40.2635163902
-3.48188059699,40.2382870551
-3.49467064712,40.239310768
-3.43950259104,40.6520134713
-3.33588539142,40.2735850713
-4.17465667594,40.3364501999
-4.16893629917,40.325542844
-4.20029089914,40.3490103688
-4.17486071463,40.3630755221
-4.19000649662,40.3198904661
-4.15737301839,40.3400235321
-4.13729178083,40.3502400193
-4.16060648304,40.3479620607
-4.16296856731,40.3243631283
-4.13992296419,40.3301808103
-3.76887690536,40.4921962278
-3.09721638942,40.1640233033
-3.71880640553,40.8269291632
-3.70497871563,40.8245192264
-3.6389708097,40.9327556887
-4.22873580516,40.467535534
-4.23006523303,40.4710967754
-4.24702322267,40.4519762551
-4.24601951996,40.4812745206
-3.43510832902,40.9696136897
-3.45118586913,40.970940197
-3.425754923,40.9895840615
-3.43579009104,40.9815502325
-3.42563145419,40.9909515654
-3.60186585812,40.9599803509
-3.86394121922,40.5034202637
-3.59552805821,40.2945376442
-4.1109428001,40.7405103296
-3.57594372658,40.1335646457
-3.27345992952,40.4722869218
-3.72029210417,40.6300195961
-4.44809342302,40.2411672323
-3.40142550926,40.4215450188
-3.32624900569,40.2211280012
-3.29677394526,40.2037072826
-3.16284493913,40.1718093511
-3.14391769537,40.1636138556
-3.1139569114,40.1660375265
-3.15509770636,40.1759401121
-3.16760744045,40.1300293724
-3.1754165244,40.1962411612
-3.1469000048,40.20197235
-3.11172128847,40.1680645843
-3.1160804114,40.1754592972
-3.16502169836,40.1493972594
-3.13587181187,40.1459775601
-3.13552029192,40.1681619257
-4.14782290438,40.5411544465
-3.26994464184,40.2984019524
-3.23439282109,40.2921962632
-4.28645227872,40.238340212
-4.10163303207,40.2457225038
-3.67121096101,40.2747362229
-3.97423937407,40.3457490868
-3.98107280768,40.3317634869
-3.97586243522,40.3686345719
-3.9793409022,40.3432726465
-3.96425337854,40.3346604688
-3.96197141979,40.3358747344
-4.01161681526,40.3291859199
-3.8030592971,40.2432224551
-3.63984399549,40.1218364986
-3.35450410283,40.123690108
-3.50456505888,40.9180929302
-3.45087379651,40.1778658181
-3.44231440141,40.1710589677
-4.0902289421,40.3913360682
-4.10359796043,40.387922485
-4.17108675658,40.3985879151
-4.14022567462,40.4221018826
-4.12215088136,40.3868214857
-4.13141659218,40.3885761424
-4.13755741598,40.4104936486
-4.11602282639,40.4062196622
-4.1531868704,40.4411339938
-4.10110869683,40.4107017721
-4.1066905719,40.3951282838
-4.19433984653,40.4059981878
-4.07403038886,40.3877552484
-3.52283247833,40.7870389136
-3.48598053428,40.8357405662
-3.51056182198,40.8149199342
-3.5117079516,40.823362047
-3.36217681333,40.2695781754
-3.1557880212,40.2236343097
-3.21095865886,40.2655789253
-3.1711296724,40.2323313278
-3.17659739553,40.230035899
-3.1394195694,40.2366439415
-3.47157278896,40.5422721249
-3.36511461892,40.5645180318
-3.47079721364,40.0668054381
-3.464415633,40.0638362282
-3.40886872796,40.3078182722
-3.40607467569,40.2944929576
-3.17508631955,40.348068591
-4.06233085124,40.3960641114
-3.53680317659,40.8918953066
-3.54044234715,40.8877049056
-4.29165058522,40.4742722561
-4.2598429909,40.4794191577
-4.31613921632,40.512734762
-4.30558724562,40.4823943694
-4.28085101657,40.4894312433
-4.28378252061,40.5021969116
-3.25353274936,40.2303172083
-3.25005765912,40.1838856507
-3.24716885786,40.1920569646
-3.21590595493,40.2016217988
-3.24259460334,40.1952622091
-3.24692442092,40.19936962
-3.65759861956,40.6011650993
-3.48165476892,40.6413741071
-4.41243006617,40.3403358482
-3.52749243101,40.0991876323
-3.41254982332,40.4537281341
-3.81814532094,39.8944922411
-3.79238149943,39.9054142999
-3.74694690825,39.9343740268
-3.81696500296,39.9097513649
-3.81900693954,39.9213654266
-3.45341832506,40.3856328008
-3.25521231822,40.4424175127
-3.23836304143,40.4634503034
-3.87918093392,40.5863870644
-3.81798405565,40.6319101324
-3.80040777672,40.5559743908
-3.87236638917,40.5875718603
-3.86143081683,40.580906827
-3.78094902978,40.6124126107
-3.82934634762,40.6027309547
-3.80089756473,40.6195343353
-3.79572977092,40.5342455822
-3.79009231,40.6207645745
-3.79366484681,40.5283940786
-3.79700927127,40.6193952844
-3.83601410363,40.6427963938
-3.78695984007,40.6284721106
-3.87253204924,40.5946367275
-3.83641507195,40.6289875692
-3.8963933245,40.2737857954
-4.03160079673,40.5298171546
-4.0261671049,40.5050159887
-4.02339133318,40.4983925233
-3.55804265835,40.2034435249
-3.55856529867,40.1984624132
-3.86779626181,40.5254707886
-4.11099017721,40.5946076105
-4.0743412247,40.605952897
-4.08530859811,40.6057113406
-3.5693801424,40.6600537987
-3.92137865604,40.8988738232
-3.94622291559,40.8597233874
-3.93775292567,40.8527211499
-3.94755731376,40.8890821185
-3.78542889673,40.2115538
-3.36291965409,40.0914726746
-3.74329105526,40.9861478578
-3.41905348989,40.3523244701
-3.79619127901,40.8898482199
-3.74922498849,40.9309525092
-3.78837499727,40.9046873802
-3.81059028784,40.9054304839
-3.77473620093,40.9402473218
-3.80749558221,40.9050243878
-3.45095036145,40.9391742957
-3.18744717574,40.1361180108
-3.19244715096,40.1212415695
-4.18617169909,40.4835955208
-3.29674847494,40.3349390243
-3.30643529265,40.32616339
-4.04812410349,40.6305360558
-4.05471584795,40.6218946147
-3.6502695756,40.9560406492
-3.86368731028,40.6879438073
-3.17454828936,40.4102497979
-3.17604420186,40.3620716118
-3.17038369231,40.371907104
-3.20048851984,40.3615036958
-3.34983348359,40.6073494322
-3.3467250397,40.5938113937
-3.34102225,40.5876206571
-3.31621118037,40.5838531817
-3.70388560981,40.7558432667
-3.63856175377,40.8103670456
-3.67362123073,40.7966488161
-3.67422773867,40.7888408958
-3.67876303697,40.792209382
-3.68458950011,40.9303597881
-3.56202089705,41.0409734217
-3.56709465138,41.0476465208
-3.48665930092,40.1127873407
-3.49634380191,40.1157850608
-3.48800469312,40.118723043
-3.53009369783,40.1300444074
-3.53890402942,40.1234030422
-3.48438392124,40.125130596
-4.32430301142,40.2348783364
-4.33576668514,40.2510027225
-4.33438964815,40.2457523097
-3.70647326945,40.1557535582
-3.72966355927,40.1447465362
-3.73870080345,40.1626976567
-3.69751644289,40.6535441433
-3.40486167128,40.155691176
-3.40693172517,40.1596183661
-3.42435885855,40.2017177165
-3.40859291362,40.1445154275
-3.40969260173,40.1961793677
-3.43218304166,40.1956626745
-3.11739272663,40.2076721047
-3.58245507868,40.8869843594
-3.22009561186,40.3234947128
-3.20180707577,40.3079524442
-3.82134576442,40.9364155048
-3.94535422435,40.2193178244
-3.65302712284,41.0215065076
-3.81707680391,40.6961338183
-3.84265172309,40.7174197599
-3.4703757905,40.9185130092
-4.45089288403,40.3129744031
-3.99946628641,40.5259430525
-3.998750307,40.5070078219
-3.72508830606,40.7074097407
-3.73697619657,40.7136503689
-3.75671431444,40.7051148952
-3.52093824102,40.9440058179
-3.30967460853,40.1469181591
-3.64435745418,40.9013603026
-3.64000675653,40.8938265895
-3.84947257981,40.2735076976
-4.07686294275,40.4845375585
-3.40621315915,40.596109464
-3.39947929544,40.6014157376
-3.38445746029,40.5723215491
-3.37954679165,40.597828193
-3.38321125635,40.5929117682
-3.37686523504,40.6522706965
-3.35653342328,40.6404688293
-3.37796740818,40.6546749909
-3.39040328175,40.6368928151
-3.39947117702,40.5774311677
-3.442121331,40.5408524525
-3.42104315688,40.5413586718
-3.37670613765,40.5705828573
-3.68528418332,39.980235835
-3.71574820902,39.9592598894
-4.20858780311,40.4007404575
-4.21224418635,40.3878756551
-4.23756537173,40.4232708111
-4.2104099618,40.3898552397
-3.88490338108,40.3801350857
-3.90178486119,40.4665455092
-3.89090106321,40.2170645115
-3.48130048094,40.9962728143
-3.44447343509,40.9829872129
-3.47721075657,40.9903182965
-3.27918271511,40.2527151603
-3.26391999457,40.2644231062
-3.27225176872,40.2738241905
-3.27409829442,40.2785088835
-4.1595555203,40.5060007056
-3.67058821179,40.2805645829
-3.66399689062,40.2819411643
-3.75099885364,40.5234769313
-3.27992960549,40.0873408274
-3.25641780339,40.0714685387
-3.6472859316,40.6685245686
-3.50146762737,41.0950281796
-3.52236443542,41.1231970955
-3.56474522992,40.1213561036
-3.56580190764,40.0987541366
-3.58545404354,40.0882266732
-3.58673750407,40.0887582879
-3.59423358062,40.0905730571
-4.08486997381,40.6398113878
-3.89399050907,40.8166723051
-3.84911066358,40.7624996678
-3.88539572258,40.8146832266
-3.93165804496,40.790505944
-3.8291349002,40.7423651684
-3.91022110913,40.8139993051
-3.94610234823,40.7414766876
-3.98526035452,40.7539289541
-3.91919615349,40.8074201645
-3.91274298112,40.7347806384
-3.92939020464,40.7911810938
-3.82411730741,40.8073090664
-3.97163039468,40.7612563338
-3.83179429379,40.7582744449
-3.85199613061,40.7687028259
-3.84510254533,40.8192665473
-3.91604685803,40.7872992135
-3.87932295959,40.8022217056
-3.85274058993,40.8101486982
-3.86823970832,40.7397341002
-3.9845409438,40.7587253144
-3.83474231271,40.7676467035
-3.68717731411,40.1538113447
-3.91283918747,40.3220273551
-3.29894489975,40.4431297267
-3.76415580027,41.0146568227
-3.71637787752,41.0350392083
-3.65535237422,41.0145918811
-3.2123183404,40.4469919871
-3.22338913625,40.474997698
-3.21221134829,40.4459942553
-3.20242085268,40.4286603732
-3.54953371083,40.3102377321
-3.57803105072,40.2953505243
-3.38484576461,40.2040195025
-3.39416130164,40.1961942702
-3.41324176053,40.2186019237
-3.91617758238,40.6380812787
-3.85110515031,40.6780617459
-3.929098484,40.6323240137
-3.9606557557,40.6631546772
-3.86557253887,40.6453694531
-3.94362735844,40.6459696509
-3.87785780032,40.6811442009
-3.92497869548,40.64963755
-3.87934106833,40.6375072784
-3.87585784015,40.6415826438
-3.91459698627,40.680652178
-3.86656955299,40.6764562307
-3.14440385872,40.0783506765
-3.12379202282,40.063525239
-3.35698357479,40.2343561256
-3.41766102496,40.2417573616
-3.3932703979,40.0655840211
-3.38600605035,40.0785100978
-3.57743073822,40.8080801006
-3.55366062258,40.7860037085
-4.51736468994,40.2378556775
-3.76089020246,40.6309948802
-3.31696380922,40.0933724034
-3.34616754574,40.1086359913
-3.18302842886,40.3224559177
-3.20523026077,40.1608644723
-3.18639265968,40.1507242358
-3.2737936056,40.1312986749
-3.28532527777,40.1208087141
-3.28580071763,40.1246855618
-3.28345022391,40.1116014404
-3.95076391764,40.5449014736
-3.99295325841,40.6841608642
-3.45561923485,40.5173797557
-4.09138840846,40.2902747264
-4.10359593156,40.2759983083
-4.0578826765,40.2873302164
-3.51645306317,40.5289157639
-4.05271421445,40.4805897805
-4.05960859891,40.4752397536
-4.07714686038,40.4440552626
-4.04625122842,40.4410848513
-4.06614098871,40.4886772844
-4.04814689802,40.4817101129
-4.10360019538,40.4369069385
-4.0572995869,40.4524610543
-3.57924621554,40.9242664155
-3.60126951627,40.2447119067
-3.62209067591,40.2628058532
-4.04766835938,40.3099742592
-3.33236356218,40.1646538911
-4.47127388565,40.2970719856
-3.64717410611,40.2452503021
-3.21324946295,40.1862213468
-3.21976392753,40.1708633001
-3.19015164245,40.1764847655
-3.63237834085,40.8774052029
-3.63610174595,40.8715082704
-3.25580101966,40.5403427596
-3.25276264169,40.5253768746
-4.06639686283,40.3457507479
-4.06021988238,40.3826228857
-4.05066316129,40.3862438544
-4.06763308359,40.3563516878
-4.03866866672,40.3879492873
-3.47217672241,40.6905267998
-3.48174664959,40.7318850262
-3.49925750125,40.7448643169
-3.47900836853,40.6926592546
-3.74636727225,40.5619840729
-4.03918594299,40.2569340153
-3.34909982459,40.3938236622
-3.34593542323,40.395440218
-3.35407836074,40.4061148328
-3.86246120659,40.3863675234
-3.85910426081,40.3813309165
-4.18698428227,40.4967810999
-4.15613060489,40.5306366548
-4.17503773454,40.521330238
-3.27541538424,40.2138811449
-3.30306722243,40.2231007417
-3.27224351622,40.2053205727
-3.25021886138,40.233490159
-3.39453683915,40.3600309416
-3.60172292119,40.3443530867
-3.72881619117,40.7914798818
-3.11135080681,40.0961115161
-4.42791449363,40.2978755635
-3.57615615357,41.092914237
-3.55724845951,41.083020225
-3.59754492207,40.1583203957
-3.19525826751,40.3353482844
-3.19681020939,40.3332586362
-3.19544351623,40.3358688924
-3.39088731348,40.2596665361
-3.81396591811,40.6491482453
-3.81319082834,40.675450813
-3.36940695539,40.3741769229
-4.1548702397,40.3022477828
-4.16670450025,40.2775031366
-4.15993481606,40.2747906402
-4.20541849818,40.310067256
-3.68002574996,40.9623801753
-4.22042582675,40.5690581245
-4.24194300479,40.5641462841
-3.70440941517,40.2033545075
-4.21131397135,40.5155215228
-4.18058620813,40.5433860751
-4.09931208253,40.3353110186
-4.12005214365,40.2761693894
-3.9585112414,40.6045448063
-3.96592422686,40.6291245586
-4.28063830502,40.5222799687
-4.22597311461,40.5369846566
-4.26280690936,40.5556243993
-4.29255423669,40.5160412776
-4.27451421846,40.5427998078
-3.35883228181,40.2960335188
-3.34770466842,40.3197171306
-3.30571780755,40.1800226731
-3.30622112687,40.1924675521
-3.90661229448,40.219172873
-3.54558139654,41.1232556812
-4.53828702182,40.2532543351
-3.69489633572,40.9709022485
-3.68166932104,41.0014184887
-3.70367473723,40.9605059427
-4.2779775621,40.5701813443
-4.28530894515,40.391785239
-4.27225855762,40.4215060006
-4.26595805418,40.451759584
-4.36761786102,40.4046051059
-4.26926975955,40.4624023784
-4.2785922234,40.4076162857
-4.32741850456,40.4004882493
-4.29261612037,40.4217163097
-4.26453576033,40.4593188203
-4.29986071272,40.4233611396
-4.27085428788,40.3997428047
-4.42181554409,40.3674291005
-3.50868965626,40.3586657943
-3.50192582074,40.3719992011
-4.09664433867,40.5038838054
-4.14807015378,40.4895575339
-4.14152571206,40.4786780172
-3.90567697531,40.6136967256
-3.53743897209,40.6473990356
-3.53298125982,40.6647770845
-3.56165604739,40.3260596465
-3.308900934,40.156165576
-3.30097954866,40.1638331095
-3.66533368373,40.8818068138
-3.75444741974,40.8609174633
-3.71973977726,40.8757434825
-3.69179122416,40.8933104562
-3.66541982682,40.8843870311
-3.70680427631,40.8652291922
-3.70672599859,40.8947321454
-3.69651484967,40.8752859138
-3.77276892186,40.8588533626
-3.82909649461,40.8375179353
-3.46988491889,40.2575447548
-3.49962580586,40.2790105304
-3.47928184651,40.2885099788
-3.76305063994,40.9655496625
-3.73959073803,40.9714978576
-3.56852521589,40.2484297317
-3.56435315177,40.2538155799
-3.93450501824,40.335440454
-3.94310549414,40.3521683217
-3.90840444859,40.3369152738
-3.05532193198,40.1011567153
-3.08187311082,40.1318504003
-3.06258656148,40.1048184567
-3.10212272132,40.0825484224
-3.91349698907,40.5835016073
-3.60277393988,41.1375593481
-3.36448797806,40.1791018805
-3.5018053133,40.7778661808
-3.49245811939,40.7760936211
-3.22905303307,40.4128937662
-4.17101485385,40.4575942255
-4.15122792533,40.4567680735
-3.47129165668,40.6743147966
-3.66677137309,40.0050740809
-3.66871954001,39.9868744494
-3.25560724923,40.0926607777
-3.85293183131,40.9758798416
-3.84002929836,40.978705019
-3.90030456097,40.9555751131
-3.86041715327,40.9519327268
-3.88534825661,40.9293729073
-3.88699596364,40.9625735753
-3.86527337761,40.9556404025
-3.45949833855,40.141414979
-3.43869012591,40.1410410141
-4.1094448443,40.5734603126
-4.09415923289,40.5610224117
-3.32086764117,40.3401994045
-3.53396560218,40.5345713746
-3.4189621706,40.0774394015
-3.40200574775,40.0930830222
-3.38166509136,40.1024182361
-3.45810306587,40.0586024643
-4.19173293125,40.5615187367
-3.97113395599,40.3936379412
-3.93210481338,40.4101392378
-3.93161052424,40.3986716381
-3.76104280168,40.9788611092
-4.10412465594,40.5228478712
-3.76844020072,39.9472325809
-3.80655910046,39.9535631579
-3.72800662924,40.7434010015
-3.70803373379,40.7698311717
-3.40059950087,40.1180898687
-3.46089674979,40.1231082588
-3.43592690699,40.1214335365
-3.44363255177,40.1140921673
-3.4502811273,40.118805006
-3.32567191872,40.362534815
-3.68154511359,40.7800605404
-3.6485899778,40.7492198329
-3.68427697397,40.7714452086
-3.33870994423,40.4203169644
-3.95791018233,40.5290822061
-3.9503037967,40.53071206
-3.98088642356,40.5469389525
-3.94463163502,40.5150297364
-3.95823339698,40.5288591301
-3.63189462236,40.9658967476
-3.59435087348,40.9679895085
-3.63757043337,40.7178572208
-3.72718525261,40.7317452599
-3.64481433173,40.7290877161
-3.71442493194,40.7226116397
-3.68654446439,40.7217471548
-3.7162411812,40.7359747899
-3.68973612776,40.731813558
-3.68658909182,40.7426636275
-3.72470686645,40.5904170224
-3.86233779805,40.2485490972
-3.48407987756,41.0591512446
-3.54555008923,40.7270833721
-3.56136294433,40.7327123269
-4.0390797328,40.3407837464
-3.78610407597,40.5954207466
-3.98340837698,40.4686790411
-4.12918593364,40.6219762245
-4.14732036616,40.613346606
-4.19715194988,40.5909674954
-4.19448678102,40.6056780205
-3.43561733014,40.2665375431
-3.74635060823,40.5783077194
-4.02061964788,40.5862376253
-3.51175947154,40.1540807599
-3.82552162304,40.221461527
-3.67597080997,39.9628023461
-4.31669454889,40.6669987482
-4.31947511971,40.6497612967
-4.18507145145,40.4542895817
-4.18444260291,40.4439276392
-4.19379004402,40.4625075014
-3.31374089386,40.3025577545
-3.51012767484,40.1743081652
-3.52158305921,40.1670085235
-3.50275717874,40.2072840873
-3.52474922711,40.1783021846
-3.44338166552,41.064989151
-3.26838383409,40.3744427485
-3.27545246168,40.4015232305
-3.50720636163,41.0147870321
-3.50951504436,41.0464022046
-3.55186635805,41.0241582524
-3.5110921078,41.031652484
-3.52184728443,40.9793477474
-3.53717424736,40.9984571689
-3.49836522411,41.0401824431
-3.47678421271,40.8842287959
-3.49502361322,40.8696325903
-3.48151914338,40.9027907146
-3.51427525033,40.8704801317
-3.53841548383,40.8536889299
-3.30647918899,40.2849288097
-3.32862369426,40.2860034924
-3.39871868744,40.1407278863
-3.47672264507,40.7423640225
-3.45636632147,40.7362669756
-3.95087464007,40.4298365553
-3.93882345256,40.4286211435
-3.91102983781,40.4441524575
-3.64175703389,40.6159970848
-3.63701930802,40.6136075661
-3.66656092678,40.5531849284
-3.63095856043,40.5774914658
-3.64488376291,40.6157373424
-3.61317796347,40.5698522701
-3.63560859409,40.6056979299
-3.62884921511,40.6039115749
-3.66905497255,40.613124511
-3.55205922323,40.0296531418
-3.53424278241,40.0229555712
-3.23689952366,40.1027950146
-3.21546352953,40.1050692505
-3.24355241254,40.1439481213
-3.2432224857,40.1443100402
-3.24628879253,40.1163708953
-3.21486225213,40.0853118422
-3.24859873322,40.1513175633
-3.51922509001,40.2136453068
-3.52978965151,40.2222291459
-4.43338815218,40.2711721441
-3.28257887307,40.5231906881
-3.43598869968,40.3593815517
-4.41552092188,40.2811765181
-3.85962994906,40.8811616417
-3.61410215385,40.8410318038
-4.08570317164,40.7229834714
-3.30504078533,40.0679625672
-3.53937207903,40.5628674438
-3.63378963818,40.1900915589
-3.60333939558,40.1708625299
-3.65766282933,40.2081747768
-3.61151813381,40.1959513268
-3.63803511678,40.214938133
-3.70486002149,39.9932581868
-3.27455991681,40.3596266454
-3.27908751732,40.3442282638
-3.11353137463,40.2127737094
-3.11566438197,40.2176436161
-3.23642765158,40.3985720729
-3.22111869051,40.3896423674
-3.24576576064,40.3789368955
-3.24287261714,40.3978545915
-3.53453302764,40.3023516936
-3.85123059088,40.3353994221
-3.89827808085,40.4229305039
-3.71756637891,40.9533470875
-3.28039683323,40.5273882278
-3.69017347644,41.0555181841
-3.88034984327,40.6246921146
-4.35756943901,40.2812790683
-3.52730567808,41.137597695
-3.97747383573,40.448145815
-4.03099574288,40.6549177693
-4.12568740592,40.6788728387
-3.7288865229,40.3721463581
-3.99880261084,40.4126073539
-3.35043067627,40.5036753437
-3.27302038097,40.3841805517
-3.68546752652,41.0557838421
-3.89348110329,40.4516839465
-3.84569132544,40.1969143011
-3.88880083141,40.6822353746
-4.01976449387,40.3498747529
-3.69135601542,41.0644353233
-3.38440132154,40.4137837564
